ticket_id,created_at,resolved_at,category,resolution_hours,description
TICK-03476,2024-03-06 16:52:00,2024-03-06 22:10:17.690981,Integration/API,5.3049141614982505,"Hi there, I'm having trouble getting my website to communicate with our new CRM system. I've followed the setup instructions, but I keep getting an error message when trying to push new customer data to the CRM. Can someone please help me troubleshoot this issue and get the integration working properly? Thanks!"
TICK-03032,2024-03-06 16:54:00,2024-03-07 12:34:40.937581,Feature Usage,19.67803821689332,"Hi there, I'm having trouble figuring out how to use the new tagging feature in the app. Is there a tutorial or guide available that could help me understand how to make the most of this option? I'm a bit confused about the limitations of this feature and how it can help me organize my tasks better. Any help would be greatly appreciated!"
TICK-02766,2024-03-06 22:58:00,2024-03-07 03:02:41.277164,Feature Usage,4.0781325454485255,"""I have been trying to figure out how to use the new collaborative editing feature in the app, but I can't seem to find the option anywhere. Can you please guide me on how to access and use this feature? I have an upcoming project where this feature will be really useful, so I'd appreciate prompt assistance. Thank you!"""
TICK-00192,2024-03-06 23:36:00,2024-03-07 12:27:44.475491,Billing/Subscription,12.862354303058934,"""I noticed that I was charged twice for my subscription this month. Can you please look into this and issue a refund for the duplicate payment? I'd appreciate any assistance you can provide to resolve this billing issue."""
TICK-01605,2024-03-07 04:59:00,2024-03-08 01:31:22.236410,Feature Usage,20.53951011378047,"""I'm having trouble figuring out how to use the new collaboration feature on the platform. I've read the help articles but still can't seem to get it to work properly. Any tips on how to make the most of this feature would be greatly appreciated!"""
TICK-03570,2024-03-07 07:32:00,2024-03-07 14:50:39.725068,Miscellaneous,7.311034741241555,"""I'm having trouble accessing my account from my new laptop. I've tried resetting my password but I'm still unable to log in. Can you please help me with this issue?"""
TICK-02012,2024-03-07 08:06:00,2024-03-08 03:50:47.022301,Feature Usage,19.746395083690544,"""I'm having trouble figuring out how to use the tagging feature on the website. I've tried following the instructions in the help articles, but I'm still not seeing the tags show up on my posts. Can you provide me with some guidance on how to properly implement this feature on my account?"""
TICK-00840,2024-03-07 08:40:00,2024-03-08 00:44:19.043819,Feature Usage,16.071956616270572,"""I'm trying to use the new collaboration feature in the app, but I'm not sure how to share a document with my team. Can you walk me through the steps to do this? Also, are there any restrictions on the number of users I can share the document with?"""
TICK-01838,2024-03-07 08:53:00,2024-03-08 06:07:51.880970,Performance/Speed,21.247744713931613,"""Hi there, I've been experiencing really slow loading times when trying to access my account and it's making it difficult to get my work done. I've tried refreshing the page and switching browsers, but the issue persists. Can you please look into this and help improve the performance?"""
TICK-03964,2024-03-07 09:07:00,2024-03-08 01:26:40.152176,Feature Usage,16.327820048781742,"""I'm having trouble figuring out how to set up automatic email notifications for new leads in the system. Can you walk me through the process or point me to any resources that might help? I want to make sure I'm not missing out on any important leads.""

""I've been trying to customize the reporting dashboard to display the specific metrics I need, but I can't seem to find a way to add or remove certain data points. Is there a way to personalize the dashboard to fit my team's needs?"""
TICK-01929,2024-03-07 09:21:00,2024-03-07 18:03:59.000075,Authentication/Login,8.71638890964917,"""I'm having trouble logging into my account - it keeps saying my password is incorrect even though I know I'm entering the right one. Can you help me reset my password or unlock my account? I really need to access some important files in there."""
TICK-01106,2024-03-07 09:28:00,2024-03-07 10:22:28.612945,Performance/Speed,0.9079480401912609,"Ticket: ""I'm experiencing really slow loading times when trying to access the dashboard and it's taking forever to open any of the reports. It's been happening for the past couple of days and I've tried refreshing the page and clearing my browser cache, but it hasn't made a difference. Is there anything I can do to improve the speed of the platform?"""
TICK-03407,2024-03-07 09:44:00,2024-03-08 04:26:54.997814,Performance/Speed,18.715277170634128,"""Hi, I've been experiencing really slow loading times when I try to access my account. It's taking forever to view any pages or complete any tasks. Can you please look into this and help me figure out why it's happening? It's been happening for the past few days and is really slowing me down."""
TICK-02728,2024-03-07 10:12:00,2024-03-07 17:39:51.506456,Integration/API,7.464307348795145,I'm experiencing issues with connecting our platform to a third-party software through the API. We are getting error messages when trying to retrieve data from their system and our integration setup seems to be failing. We need assistance with troubleshooting and resolving the API errors to ensure seamless data exchange between our systems.
TICK-03139,2024-03-07 11:03:00,2024-03-08 08:19:46.567556,Authentication/Login,21.279602098859936,"""I am unable to access my account after multiple attempts to reset my password. Every time I try to login, it says my account is locked. Can you please help me unlock my account or reset my password so I can access my account again? Thank you!"""
TICK-04609,2024-03-07 11:12:00,2024-03-08 02:54:23.653631,Authentication/Login,15.706570452987275,"""I'm having trouble logging into my account. I've tried resetting my password multiple times but I'm not receiving the reset emails. I need help accessing my account to complete some urgent tasks, please assist as soon as possible."""
TICK-02547,2024-03-07 11:47:00,2024-03-07 14:39:45.194373,Performance/Speed,2.8792206591859144,"""My account is experiencing slow loading times whenever I try to access the dashboard and review my reports. It's been happening consistently for the past two days, and I haven't made any changes to my internet connection or device. Is there anything on your end that could be causing this issue?""

""Our team members are noticing a lot of lag and timeouts when trying to update and save data in the system. This is affecting our productivity and causing frustration amongst the team. Can you please investigate and resolve this performance issue as soon as possible?"""
